number_of_elements, start_time, end_time, duration, result
3503, 1571596929983, 1571596929996, 13, true
3504, 1571596929996, 1571596930009, 13, true
3505, 1571596930009, 1571596930023, 14, true
3506, 1571596930023, 1571596930036, 13, true
3507, 1571596930036, 1571596930049, 13, true
3508, 1571596930049, 1571596930063, 14, true
3509, 1571596930063, 1571596930076, 13, true
3510, 1571596930076, 1571596930089, 13, true
3511, 1571596930089, 1571596930102, 13, true
3512, 1571596930102, 1571596930115, 13, true
3513, 1571596930115, 1571596930128, 13, true
3514, 1571596930128, 1571596930140, 12, true
3515, 1571596930140, 1571596930153, 13, true
3516, 1571596930153, 1571596930167, 14, true
3517, 1571596930167, 1571596930181, 14, true
3518, 1571596930181, 1571596930194, 13, true
3519, 1571596930194, 1571596930207, 13, true
3520, 1571596930207, 1571596930221, 14, true
3521, 1571596930221, 1571596930235, 14, true
3522, 1571596930235, 1571596930248, 13, true
3523, 1571596930248, 1571596930262, 14, true
3524, 1571596930262, 1571596930275, 13, true
3525, 1571596930275, 1571596930288, 13, true
3526, 1571596930288, 1571596930301, 13, true
3527, 1571596930301, 1571596930314, 13, true
3528, 1571596930314, 1571596930327, 13, true
3529, 1571596930327, 1571596930340, 13, true
3530, 1571596930340, 1571596930353, 13, true
3531, 1571596930353, 1571596930367, 14, true
3532, 1571596930367, 1571596930381, 14, true
3533, 1571596930381, 1571596930394, 13, true
3534, 1571596930394, 1571596930408, 14, true
3535, 1571596930408, 1571596930422, 14, true
3536, 1571596930422, 1571596930435, 13, true
3537, 1571596930435, 1571596930449, 14, true
3538, 1571596930449, 1571596930463, 14, true
3539, 1571596930463, 1571596930477, 14, true
3540, 1571596930477, 1571596930490, 13, true
3541, 1571596930490, 1571596930503, 13, true
3542, 1571596930503, 1571596930516, 13, true
3543, 1571596930516, 1571596930529, 13, true
3544, 1571596930529, 1571596930543, 14, true
3545, 1571596930543, 1571596930556, 13, true
3546, 1571596930556, 1571596930569, 13, true
3547, 1571596930569, 1571596930584, 15, true
3548, 1571596930584, 1571596930598, 14, true
3549, 1571596930598, 1571596930611, 13, true
3550, 1571596930611, 1571596930625, 14, true
3551, 1571596930625, 1571596930639, 14, true
3552, 1571596930639, 1571596930653, 14, true
3553, 1571596930653, 1571596930667, 14, true
3554, 1571596930667, 1571596930680, 13, true
3555, 1571596930680, 1571596930694, 14, true
3556, 1571596930694, 1571596930707, 13, true
3557, 1571596930707, 1571596930720, 13, true
3558, 1571596930720, 1571596930734, 14, true
3559, 1571596930734, 1571596930747, 13, true
3560, 1571596930747, 1571596930760, 13, true
3561, 1571596930760, 1571596930774, 14, true
3562, 1571596930774, 1571596930788, 14, true
3563, 1571596930788, 1571596930802, 14, true
3564, 1571596930802, 1571596930816, 14, true
3565, 1571596930816, 1571596930830, 14, true
3566, 1571596930830, 1571596930844, 14, true
3567, 1571596930844, 1571596930858, 14, true
3568, 1571596930858, 1571596930873, 15, true
3569, 1571596930873, 1571596930888, 15, true
3570, 1571596930888, 1571596930901, 13, true
3571, 1571596930901, 1571596930915, 14, true
3572, 1571596930915, 1571596930928, 13, true
3573, 1571596930928, 1571596930942, 14, true
3574, 1571596930942, 1571596930955, 13, true
3575, 1571596930955, 1571596930969, 14, true
3576, 1571596930969, 1571596930982, 13, true
3577, 1571596930982, 1571596930996, 14, true
3578, 1571596930996, 1571596931010, 14, true
3579, 1571596931010, 1571596931024, 14, true
3580, 1571596931024, 1571596931038, 14, true
3581, 1571596931038, 1571596931052, 14, true
3582, 1571596931052, 1571596931065, 13, true
3583, 1571596931065, 1571596931080, 15, true
3584, 1571596931080, 1571596931094, 14, true
3585, 1571596931094, 1571596931108, 14, true
3586, 1571596931108, 1571596931122, 14, true
3587, 1571596931122, 1571596931135, 13, true
3588, 1571596931135, 1571596931149, 14, true
3589, 1571596931149, 1571596931162, 13, true
3590, 1571596931162, 1571596931176, 14, true
3591, 1571596931176, 1571596931190, 14, true
3592, 1571596931190, 1571596931204, 14, true
3593, 1571596931204, 1571596931218, 14, true
3594, 1571596931218, 1571596931233, 15, true
3595, 1571596931233, 1571596931247, 14, true
3596, 1571596931247, 1571596931261, 14, true
3597, 1571596931261, 1571596931275, 14, true
3598, 1571596931275, 1571596931289, 14, true
3599, 1571596931289, 1571596931303, 14, true
3600, 1571596931303, 1571596931317, 14, true
3601, 1571596931317, 1571596931330, 13, true
3602, 1571596931330, 1571596931344, 14, true
3603, 1571596931344, 1571596931358, 14, true
3604, 1571596931358, 1571596931372, 14, true
3605, 1571596931372, 1571596931386, 14, true
3606, 1571596931386, 1571596931400, 14, true
3607, 1571596931400, 1571596931414, 14, true
3608, 1571596931414, 1571596931428, 14, true
3609, 1571596931428, 1571596931443, 15, true
3610, 1571596931443, 1571596931457, 14, true
3611, 1571596931457, 1571596931473, 16, true
3612, 1571596931473, 1571596931487, 14, true
3613, 1571596931487, 1571596931501, 14, true
3614, 1571596931501, 1571596931515, 14, true
3615, 1571596931515, 1571596931529, 14, true
3616, 1571596931529, 1571596931543, 14, true
3617, 1571596931543, 1571596931557, 14, true
3618, 1571596931557, 1571596931571, 14, true
3619, 1571596931571, 1571596931585, 14, true
3620, 1571596931585, 1571596931599, 14, true
3621, 1571596931599, 1571596931612, 13, true
3622, 1571596931612, 1571596931627, 15, true
3623, 1571596931627, 1571596931641, 14, true
3624, 1571596931641, 1571596931656, 15, true
3625, 1571596931656, 1571596931670, 14, true
3626, 1571596931671, 1571596931685, 14, true
3627, 1571596931685, 1571596931700, 15, true
3628, 1571596931700, 1571596931715, 15, true
3629, 1571596931715, 1571596931729, 14, true
3630, 1571596931729, 1571596931743, 14, true
3631, 1571596931743, 1571596931757, 14, true
3632, 1571596931757, 1571596931771, 14, true
3633, 1571596931771, 1571596931785, 14, true
3634, 1571596931785, 1571596931800, 15, true
3635, 1571596931800, 1571596931814, 14, true
3636, 1571596931814, 1571596931828, 14, true
3637, 1571596931828, 1571596931843, 15, true
3638, 1571596931843, 1571596931858, 15, true
3639, 1571596931858, 1571596931873, 15, true
3640, 1571596931873, 1571596931889, 16, true
3641, 1571596931889, 1571596931904, 15, true
3642, 1571596931904, 1571596931919, 15, true
3643, 1571596931919, 1571596931934, 15, true
3644, 1571596931934, 1571596931948, 14, true
3645, 1571596931948, 1571596931962, 14, true
3646, 1571596931962, 1571596931977, 15, true
3647, 1571596931977, 1571596931991, 14, true
3648, 1571596931991, 1571596932005, 14, true
3649, 1571596932005, 1571596932019, 14, true
3650, 1571596932019, 1571596932034, 15, true
3651, 1571596932034, 1571596932050, 16, true
3652, 1571596932050, 1571596932064, 14, true
3653, 1571596932064, 1571596932080, 16, true
3654, 1571596932080, 1571596932094, 14, true
3655, 1571596932094, 1571596932109, 15, true
3656, 1571596932109, 1571596932124, 15, true
3657, 1571596932124, 1571596932138, 14, true
3658, 1571596932138, 1571596932152, 14, true
3659, 1571596932153, 1571596932167, 14, true
3660, 1571596932167, 1571596932182, 15, true
3661, 1571596932182, 1571596932196, 14, true
3662, 1571596932196, 1571596932210, 14, true
3663, 1571596932210, 1571596932224, 14, true
3664, 1571596932224, 1571596932239, 15, true
3665, 1571596932239, 1571596932253, 14, true
3666, 1571596932253, 1571596932268, 15, true
3667, 1571596932268, 1571596932284, 16, true
3668, 1571596932284, 1571596932299, 15, true
3669, 1571596932299, 1571596932315, 16, true
3670, 1571596932315, 1571596932333, 18, true
3671, 1571596932333, 1571596932349, 16, true
3672, 1571596932349, 1571596932364, 15, true
3673, 1571596932364, 1571596932381, 17, true
3674, 1571596932381, 1571596932396, 15, true
3675, 1571596932396, 1571596932411, 15, true
3676, 1571596932411, 1571596932426, 15, true
3677, 1571596932426, 1571596932440, 14, true
3678, 1571596932440, 1571596932455, 15, true
3679, 1571596932455, 1571596932470, 15, true
3680, 1571596932470, 1571596932485, 15, true
3681, 1571596932485, 1571596932502, 17, true
3682, 1571596932502, 1571596932517, 15, true
3683, 1571596932517, 1571596932532, 15, true
3684, 1571596932532, 1571596932547, 15, true
3685, 1571596932547, 1571596932561, 14, true
3686, 1571596932561, 1571596932576, 15, true
3687, 1571596932576, 1571596932590, 14, true
3688, 1571596932590, 1571596932605, 15, true
3689, 1571596932605, 1571596932624, 19, true
3690, 1571596932624, 1571596932642, 18, true
3691, 1571596932642, 1571596932661, 19, true
3692, 1571596932661, 1571596932680, 19, true
3693, 1571596932680, 1571596932699, 19, true
3694, 1571596932699, 1571596932717, 18, true
3695, 1571596932718, 1571596932738, 20, true
3696, 1571596932738, 1571596932757, 19, true
3697, 1571596932757, 1571596932778, 21, true
3698, 1571596932778, 1571596932799, 21, true
3699, 1571596932799, 1571596932818, 19, true
3700, 1571596932818, 1571596932834, 16, true
3701, 1571596932834, 1571596932851, 17, true
3702, 1571596932851, 1571596932866, 15, true
3703, 1571596932866, 1571596932883, 17, true
3704, 1571596932883, 1571596932898, 15, true
3705, 1571596932898, 1571596932914, 16, true
3706, 1571596932914, 1571596932929, 15, true
3707, 1571596932929, 1571596932944, 15, true
3708, 1571596932944, 1571596932959, 15, true
3709, 1571596932959, 1571596932974, 15, true
3710, 1571596932974, 1571596932989, 15, true
3711, 1571596932989, 1571596933004, 15, true
3712, 1571596933004, 1571596933019, 15, true
3713, 1571596933019, 1571596933033, 14, true
3714, 1571596933033, 1571596933048, 15, true
3715, 1571596933048, 1571596933063, 15, true
3716, 1571596933063, 1571596933078, 15, true
3717, 1571596933078, 1571596933094, 16, true
3718, 1571596933094, 1571596933109, 15, true
3719, 1571596933109, 1571596933124, 15, true
3720, 1571596933124, 1571596933140, 16, true
3721, 1571596933140, 1571596933155, 15, true
3722, 1571596933155, 1571596933170, 15, true
3723, 1571596933170, 1571596933186, 16, true
3724, 1571596933186, 1571596933201, 15, true
3725, 1571596933201, 1571596933215, 14, true
3726, 1571596933215, 1571596933230, 15, true
3727, 1571596933230, 1571596933245, 15, true
3728, 1571596933245, 1571596933259, 14, true
3729, 1571596933259, 1571596933274, 15, true
3730, 1571596933274, 1571596933290, 16, true
3731, 1571596933290, 1571596933306, 16, true
3732, 1571596933306, 1571596933321, 15, true
3733, 1571596933321, 1571596933337, 16, true
3734, 1571596933337, 1571596933353, 16, true
3735, 1571596933353, 1571596933368, 15, true
3736, 1571596933368, 1571596933384, 16, true
3737, 1571596933384, 1571596933399, 15, true
3738, 1571596933399, 1571596933413, 14, true
3739, 1571596933414, 1571596933428, 14, true
3740, 1571596933428, 1571596933443, 15, true
3741, 1571596933443, 1571596933458, 15, true
3742, 1571596933458, 1571596933473, 15, true
3743, 1571596933473, 1571596933489, 16, true
3744, 1571596933489, 1571596933505, 16, true
3745, 1571596933505, 1571596933520, 15, true
3746, 1571596933520, 1571596933536, 16, true
3747, 1571596933536, 1571596933552, 16, true
3748, 1571596933552, 1571596933567, 15, true
3749, 1571596933567, 1571596933582, 15, true
3750, 1571596933582, 1571596933598, 16, true
3751, 1571596933598, 1571596933613, 15, true
3752, 1571596933613, 1571596933627, 14, true
3753, 1571596933627, 1571596933642, 15, true
3754, 1571596933642, 1571596933657, 15, true
3755, 1571596933657, 1571596933672, 15, true
3756, 1571596933672, 1571596933688, 16, true
3757, 1571596933688, 1571596933704, 16, true
3758, 1571596933704, 1571596933719, 15, true
3759, 1571596933719, 1571596933735, 16, true
3760, 1571596933735, 1571596933751, 16, true
3761, 1571596933751, 1571596933767, 16, true
3762, 1571596933767, 1571596933782, 15, true
3763, 1571596933782, 1571596933798, 16, true
3764, 1571596933798, 1571596933813, 15, true
3765, 1571596933813, 1571596933829, 16, true
3766, 1571596933829, 1571596933843, 14, true
3767, 1571596933843, 1571596933859, 16, true
3768, 1571596933859, 1571596933874, 15, true
3769, 1571596933874, 1571596933890, 16, true
3770, 1571596933890, 1571596933905, 15, true
3771, 1571596933905, 1571596933921, 16, true
3772, 1571596933921, 1571596933937, 16, true
3773, 1571596933937, 1571596933953, 16, true
3774, 1571596933953, 1571596933969, 16, true
3775, 1571596933969, 1571596933984, 15, true
3776, 1571596933984, 1571596934000, 16, true
3777, 1571596934000, 1571596934016, 16, true
3778, 1571596934016, 1571596934031, 15, true
3779, 1571596934031, 1571596934046, 15, true
3780, 1571596934046, 1571596934061, 15, true
3781, 1571596934061, 1571596934076, 15, true
3782, 1571596934076, 1571596934092, 16, true
3783, 1571596934092, 1571596934107, 15, true
3784, 1571596934107, 1571596934122, 15, true
3785, 1571596934122, 1571596934138, 16, true
3786, 1571596934138, 1571596934153, 15, true
3787, 1571596934153, 1571596934169, 16, true
3788, 1571596934169, 1571596934185, 16, true
3789, 1571596934185, 1571596934201, 16, true
3790, 1571596934201, 1571596934217, 16, true
3791, 1571596934217, 1571596934232, 15, true
3792, 1571596934232, 1571596934247, 15, true
3793, 1571596934247, 1571596934263, 16, true
3794, 1571596934263, 1571596934278, 15, true
3795, 1571596934278, 1571596934293, 15, true
3796, 1571596934293, 1571596934309, 16, true
3797, 1571596934309, 1571596934324, 15, true
3798, 1571596934324, 1571596934340, 16, true
3799, 1571596934340, 1571596934357, 17, true
3800, 1571596934357, 1571596934373, 16, true
3801, 1571596934373, 1571596934390, 17, true
3802, 1571596934390, 1571596934406, 16, true
3803, 1571596934406, 1571596934422, 16, true
3804, 1571596934422, 1571596934437, 15, true
3805, 1571596934437, 1571596934454, 17, true
3806, 1571596934454, 1571596934470, 16, true
3807, 1571596934470, 1571596934485, 15, true
